target,right,left,
50,50.12,50.24,
50,49.56,50.94,
50,49.52,49.68,
50,49.96,50.16,
50,49.72,50.24,
50,49.56,50,
50,49.49,49.68,
50,50.08,50.16,
50,49.72,50.73,
50,49.21,49.56,
50,50.08,50.12,
50,49.88,50.24,
50,49.64,49.92,
50,49.49,49.68,
50,50.08,50.12,
50,49.76,50.81,
50,49.14,49.52,
50,50.04,50.24,
50,49.76,50.16,
50,49.52,49.88,
50,49.52,49.68,
50,50.04,50.16,
50,49.72,50.77,
50,49.17,49.52,
50,50.16,50.08,
50,49.92,50.16,
50,49.45,49.88,
50,49.52,49.64,
50,50.04,50.16,
50,49.68,50.85,
50,49.21,49.6,
50,49.52,50.12,
50,49.8,50.2,
50,49.49,49.96,
50,49.52,49.64,
50,50,50.2,
50,49.68,50.9,
50,49.25,49.6,
50,49.6,50.12,
50,49.88,50.24,
50,49.64,50,
50,49.64,49.68,
50,50.12,50.16,
50,49.76,49.92,
50,49.33,49.56,
50,49.72,50.16,
50,49.88,50.32,
50,49.8,49.92,
50,49.72,49.72,
50,50.2,50.2,
50,49.76,50.04,
50,49.29,49.6,
50,49.64,50.2,
50,49.92,50.24,
50,49.76,49.96,
50,49.72,49.76,
50,50.2,50.16,
50,49.68,50,
50,49.37,49.6,
50,49.64,50.12,
50,50.28,50.16,
50,49.8,49.92,
50,49.76,49.68,
50,50.28,50.24,
50,49.88,50.04,
50,49.41,49.64,
50,49.68,50.08,
50,50.28,50.2,
50,49.8,50,
50,49.8,49.64,
50,50.4,50.08,
50,50,49.96,
50,49.49,49.6,
50,49.76,50.2,
50,50.24,50.94,
50,49.72,50,
50,49.72,49.72,
50,50.32,50.28,
50,49.96,49.96,
50,49.49,49.56,
50,49.92,50.2,
50,50.24,50.9,
50,49.92,50.12,
50,49.92,49.92,
50,50.32,50.24,
50,49.96,50.04,
50,49.52,49.64,
50,49.92,50.2,
50,50.24,50.81,
50,49.92,50,
50,49.92,49.76,
50,50.4,50.2,
50,50.08,50,
50,49.64,49.6,
50,49.92,50.12,
50,50.57,50.9,
50,50.08,49.88,
50,50,49.64,
50,50.44,50.2,
50,50,50,
50,49.52,49.6,
50,49.8,50.04,
50,50.4,50.9,
50,49.92,49.92,
50,50,49.52,
50,50.53,50.08,
50,50.08,49.92,
50,49.6,49.52,
50,49.92,50.12,
50,50.36,50.9,
50,49.84,49.92,
50,49.84,49.6,
50,50.4,50.16,
50,50,49.88,
50,49.52,49.37,
50,49.88,49.96,
50,50.12,50.65,
50,49.96,49.8,
50,49.88,49.6,
50,50.4,50.04,
50,50,49.8,
50,49.52,49.37,
50,49.88,49.96,
50,50.12,50.57,
50,49.96,49.76,
50,49.88,49.52,
50,50.4,50,
50,50.04,49.76,
50,49.6,49.37,
50,49.88,49.88,
50,50.28,50.61,
50,50.08,49.72,
50,50,49.45,
50,50.81,50.04,
50,50.12,49.72,
50,49.64,49.37,
50,49.88,49.84,
50,50.28,50.65,
50,50,49.64,
50,50.04,49.29,
50,50.57,49.88,
50,50.08,49.68,
50,49.64,49.33,
50,49.88,49.84,
50,50.16,49.96,
50,49.88,49.72,
50,49.88,49.45,
50,50.4,50,
50,50,49.72,
50,49.56,49.33,
50,49.96,49.92,
50,50.16,50.04,
50,50,49.76,
50,49.96,49.6,
50,50.44,50,
50,50.04,49.84,
50,49.56,49.41,
50,49.92,50,
50,50.2,50.08,
50,50.04,49.84,
50,50,49.68,
50,50.53,50.08,
50,50.08,49.88,
50,49.6,49.56,
50,49.84,50.16,
50,50.2,50.16,
50,50,49.88,
50,49.92,49.68,
50,50.4,50.16,
50,50.12,49.96,
50,49.64,49.6,
50,49.88,50.12,
50,50.24,50.32,
50,49.96,50.04,
50,49.96,49.68,
50,50.44,50.2,
50,50.16,50,
50,49.68,49.68,
50,50,50.2,
50,50.24,50.28,
50,49.96,50.08,
50,49.96,49.8,
50,50.44,50.24,
50,50.2,50.08,
50,49.72,49.84,
50,50.48,50.32,
50,50.24,51.06,
50,50.08,50.16,
50,50.04,49.92,
50,50.65,50.32,
50,50.12,50.16,
50,49.64,49.76,
50,50.53,50.4,
50,50.36,50.98,
50,50.08,50.12,
50,49.92,49.92,
50,50.57,50.32,
50,50.12,50.12,
50,49.64,49.76,
50,50.57,50.4,
50,50.28,51.19,
50,49.96,50.12,
50,49.96,49.8,
50,50.44,50.36,
50,50.16,50.2,
50,50,49.76,
50,50.53,50.36,
50,50.28,51.15,
50,50,50.2,
50,50.04,50.4,
50,50.32,50.48,
50,50.08,50.16,
50,49.96,49.92,
50,50.44,50.36,
50,50.16,51.15,
50,49.64,50.2,
50,50,50.32,
50,50.44,50.4,
50,50.08,50.12,
50,49.96,49.92,
50,50.4,50.36,
50,50.24,50.94,
50,49.6,49.76,
50,49.84,50.28,
50,50.57,50.24,
50,50.04,50.08,
50,49.96,49.84,
50,50.53,50.36,
50,50.32,51.1,
50,49.68,49.8,
50,49.92,50.24,
50,50.48,50.36,
50,50,50.12,
50,50.04,49.76,
50,50.57,50.32,
50,50.08,50.12,
50,49.37,49.92,
50,49.92,50.69,
50,50.44,50.53,
50,49.96,50.2,
50,49.96,49.92,
50,50.48,50.36,
50,50.16,50.16,
50,49.72,49.72,
50,50.04,50.28,
50,50.32,50.98,
50,50.08,50.12,
50,50.04,49.96,
50,50.48,50.36,
50,50.04,50.16,
50,49.64,49.68,
50,49.96,50.24,
50,50.36,50.85,
50,50.2,49.96,
50,50.08,49.72,
50,50.61,50.2,
50,50.24,50.08,
50,49.72,49.64,
50,49.96,50.12,
50,50.36,50.85,
50,50.08,49.92,
50,50,49.56,
50,50.57,50.4,
50,50.57,50,
50,49.76,49.6,
50,50.65,50.16,
50,50.4,50.94,
50,50.08,50,
50,50.12,49.64,
50,50.53,50.28,
50,50.2,50,
50,49.8,49.6,
50,50.57,50.24,
50,50.36,50.85,
50,50.16,49.96,
50,50.08,50.2,
50,50.53,50.36,
50,50.16,50.08,
50,50.04,49.64,
50,50.53,50.32,
50,50.32,50.98,
50,50.08,50.12,
50,49.96,50.28,
50,50.57,50.4,
50,50.2,50.16,
50,50.08,49.84,
50,50.57,50.4,
50,50.32,51.15,
50,49.72,50.2,
50,49.96,50.36,
50,50.53,50.4,
50,50.24,50.2,
50,50.04,49.88,
50,50.57,50.44,
50,50.24,51.15,
50,49.88,49.88,
50,50.04,50.48,
50,50.53,50.57,
50,50.08,50.28,
50,50,50,
50,50.48,50.53,
50,50.32,50.32,
50,49.68,49.88,
50,50.04,50.57,
50,50.44,50.65,
50,50.08,50.4,
50,50,50.2,
50,50.44,50.77,
50,50.04,50.44,
50,49.64,50.12,
50,49.92,50.61,
50,50.61,51.31,
50,50.12,50.36,
50,50.04,50.12,
50,50.48,50.65,
50,50.16,50.4,
50,49.64,50.04,
50,49.92,50.69,
50,50.32,51.36,
50,50.08,50.4,
50,50.04,50.61,
50,50.65,50.69,
50,50.2,50.4,
50,49.76,49.96,
50,50.08,50.65,
50,50.4,51.31,
50,50.04,50.48,
50,50.08,50.65,
50,50.48,50.69,
50,50.16,50.48,
50,49.72,50.2,
50,50.16,50.65,
50,50.32,51.27,
50,50.08,50.04,
50,50.08,50.57,
50,50.57,50.65,
50,50.12,50.44,
50,49.72,50.16,
50,50.57,50.61,
50,50.36,50.44,
50,50.16,50.04,
50,50.08,50.65,
50,50.65,51.36,
50,50.16,50.4,
50,49.76,50.12,
50,50.65,50.57,
50,50.44,50.36,
50,50.2,49.84,
50,50.04,50.48,
50,50.65,51.23,
50,50.08,50.32,
50,50.12,50.16,
50,50.69,50.61,
50,50.36,50.32,
50,50.08,49.88,
50,50.12,50.69,
50,50.57,51.23,
50,50.2,50.32,
50,50.12,50.08,
50,50.57,50.61,
50,50.32,50.4,
50,50.2,50.04,
50,50.12,50.65,
50,50.48,51.36,
50,50.08,50.4,
50,50.04,50.57,
50,50.48,50.73,
50,50.2,50.36,
50,49.64,50.08,
50,49.96,50.61,
50,50.61,51.27,
50,50.08,49.88,
50,50.08,50.53,
50,50.61,50.61,
50,50.36,50.32,
50,49.72,50.12,
50,49.96,50.53,
50,50.57,51.15,
50,50.2,49.88,
50,50.08,50.4,
50,50.69,50.48,
50,50.4,50.28,
50,49.76,50.04,
50,50.08,50.57,
50,50.65,51.23,
50,50.04,49.92,
50,50.04,50.48,
50,50.61,50.53,
50,50.32,50.36,
50,49.72,50,
50,50.08,50.57,
50,50.53,50.32,
50,50.12,49.92,
50,50,50.57,
50,50.48,51.31,
50,50.16,50.4,
50,49.6,50.12,
50,49.92,50.57,
50,50.53,50.36,
50,50.08,49.92,
50,50.04,50.61,
50,50.44,51.27,
50,50,50.44,
50,49.64,50.2,
50,49.88,50.69,
50,50.57,50.44,
50,50.04,50.08,
50,50.12,50.65,
50,50.57,51.4,
50,50.16,50.44,
50,49.68,50.08,
50,50,50.65,
50,50.57,50.44,
50,49.96,50.08,
50,50,50.69,
50,50.57,51.4,
50,50.16,50.48,
50,49.68,50.69,
50,50.04,50.81,
50,50.24,50.48,
50,50.08,50.24,
50,49.96,50.73,
50,50.48,51.31,
50,50.08,50.08,
50,49.64,50.65,
50,49.96,50.69,
50,50.24,50.44,
50,50.16,50.2,
50,50,50.44,
50,50.48,51.4,
50,50.08,50.16,
50,49.64,50.57,
50,49.92,50.61,
50,50.4,50.44,
50,50.16,50.12,
50,50.08,50.65,
50,50.57,50.44,
50,50.2,50.08,
50,49.68,50.69,
50,49.88,51.4,
50,50.32,50.48,
50,50.04,50.16,
50,50.08,50.65,
50,50.53,50.48,
50,50.2,50.12,
50,49.72,50.69,
50,50.04,51.36,
50,50.24,50.48,
50,50,50.24,
50,49.96,50.73,
50,50.36,50.53,
50,50.12,50.2,
50,49.72,50.77,
50,50.08,51.48,
50,50.24,50.53,
50,50.12,50.73,
50,50.08,50.77,
50,50.48,50.48,
50,50.08,50.16,
50,49.64,50.69,
50,50.48,51.44,
50,50.32,50.53,
50,50.12,50.61,
50,50.08,50.73,
50,50.61,50.57,
50,50.16,50.24,
50,49.72,50.65,
50,50.69,51.23,
50,50.44,50.04,
50,50.16,50.53,
50,50.16,50.61,
50,50.65,50.4,
50,50.2,50.08,
50,49.76,50.61,
50,50.69,50.48,
50,50.4,50.04,
50,50.08,50.48,
50,50.12,50.57,
50,50.57,50.4,
50,50.24,50,
50,49.8,50.65,
50,50.57,50.36,
50,50.32,49.96,
50,50.12,50.57,
50,50.08,51.27,
50,50.48,50.4,
50,50.12,50.16,
50,49.88,50.61,
50,50.53,50.32,
50,50.32,49.96,
50,50.16,50.48,
50,49.96,51.15,
50,50.77,50.4,
50,50.24,50.04,
50,50.12,50.48,
50,50.61,50.28,
50,50.4,49.88,
50,50.08,50.44,
50,50.08,51.15,
50,50.61,50.24,
50,50.2,49.84,
50,50.12,50.36,
50,50.65,50.24,
50,50.32,49.8,
50,49.84,50.4,
50,50.12,51.15,
50,50.57,50.2,
50,50.24,50.36,
50,50.12,50.44,
50,50.61,50.16,
50,50.4,49.68,
50,49.8,50.32,
50,50.16,51.02,
50,50.57,50.12,
50,50.16,50.2,
50,50.16,50.28,
50,50.61,50.04,
50,50.36,49.84,
50,49.76,50.28,
50,50,50.9,
50,50.69,50.04,
50,50.2,50.16,
50,50.08,50.24,
50,50.61,50.04,
50,50.2,49.76,
50,49.76,50.24,
50,49.96,50.98,
50,50.53,50.2,
50,50.04,50.16,
50,50.04,50.24,
50,50.57,50.08,
50,50.16,49.76,
50,49.68,50.28,
50,49.96,50.98,
50,50.4,49.68,
50,49.96,50.28,
50,50,50.4,
50,50.53,50.04,
50,50.12,49.84,
50,49.72,50.32,
50,50.12,51.02,
50,50.24,49.72,
50,50.16,50.28,
50,50.08,50.4,
50,50.48,50.16,
50,50.16,49.92,
50,49.68,50.36,
50,50,50.94,
50,50.32,49.72,
50,50.16,50.32,
50,50.08,50.4,
50,50.57,50.28,
50,50.2,49.92,
50,49.76,50.44,
50,50.04,51.15,
50,50.44,49.88,
50,50.16,50.4,
50,50.28,50.4,
50,50.69,50.2,
50,50.32,49.84,
50,49.88,50.4,
50,50.24,50.24,
50,50.44,49.84,
50,50.24,50.44,
50,50.2,50.65,
50,50.69,50.36,
50,50.4,50.08,
50,49.96,50.48,
50,50.77,50.32,
50,50.57,49.92,
50,50.36,50.48,
50,50.28,51.19,
50,50.85,50.36,
50,50.36,50.16,
50,49.92,50.53,
50,50.81,50.28,
50,50.61,49.92,
50,50.44,50.4,
50,50.32,51.15,
50,50.9,50.28,
50,50.57,49.96,
50,50.48,50.44,
50,50.98,50.28,
50,50.65,49.92,
50,50.4,50.57,
50,50.48,51.15,
50,50.85,50.2,
50,50.61,49.84,
50,50.44,50.48,
50,50.98,50.16,
50,50.73,49.76,
50,50.2,50.4,
50,50.57,51.02,
50,51.02,50.12,
50,50.57,50.24,
50,50.53,50.32,
50,50.98,50.04,
50,50.57,49.64,
50,50.2,50.28,
50,50.44,50.94,
50,50.85,50.08,
50,50.57,50.28,
50,50.61,50.4,
50,51.1,50.12,
50,50.65,49.68,
50,50.2,50.32,
50,50.57,50.98,
50,50.77,50.04,
50,50.53,50.16,
50,50.48,50.24,
50,50.98,50.08,
50,50.69,49.68,
50,50.24,50.16,
50,51.06,50.94,
50,50.81,49.96,
50,50.61,50.08,
50,50.53,50.2,
50,51.19,49.92,
50,50.65,49.6,
50,50.57,50.2,
50,51.1,50.94,
50,50.85,50,
0,50.2,50.12,
0,50,49.29,
0,48.68,47.1,
0,46.47,44.84,
0,43.89,43.25,
0,42,41.61,
0,39.71,39.71,
0,38.46,38.8,
0,35.78,36.83,
0,34.27,36.3,
0,32.37,34.78,
0,31.41,34.57,
0,30.12,32.28,
0,27.77,31.19,
0,26.51,29.95,
0,25.19,29.23,
0,24.29,28.51,
0,23.31,28.2,
0,22.44,26.93,
0,21.43,25.2,
0,20.31,24.51,
0,19.33,24,
0,19.33,23.29,
0,18.31,22.48,
0,17.19,22.05,
0,16.41,20.81,
0,16.41,20.05,
0,15.5,20.05,
0,14.78,19.18,
0,14.78,18.47,
0,13.97,17.85,
0,13.97,17.1,
0,13.16,17.1,
0,12.44,16.47,
0,12.44,16,
0,11.69,16,
0,11.69,15.03,
0,10.9,14.43,
0,10.9,14.43,
0,10.9,13.68,
0,10.45,13.68,
0,10.45,13.12,
0,9.8,13.12,
0,9.8,12.68,
0,9.33,12.07,
0,9.33,12.07,
0,9.33,11.59,
0,8.77,11.59,
0,8.77,11.59,
0,8.77,11.15,
0,8.1,11.15,
0,8.1,10.41,
0,8.1,10.41,
0,7.59,9.96,
0,7.59,9.96,
0,7.59,9.96,
0,7.59,9.34,
0,6.98,9.34,
0,6.98,9.34,
0,6.98,8.84,
0,6.27,8.84,
0,6.27,8.38,
0,6.27,8.38,
0,6.27,8.38,
0,6.27,8.38,
0,5.84,7.76,
0,5.84,7.76,
0,5.84,7.76,
0,5.84,7.33,
0,5.12,7.33,
0,5.12,7.33,
0,5.12,6.8,
0,5.12,6.8,
0,5.12,6.8,
0,5.12,6.8,
0,4.58,6.06,
0,4.58,6.06,
0,4.58,6.06,
0,4.58,6.06,
0,4.58,6.06,
0,4.09,5.65,
0,4.09,5.65,
0,4.09,5.65,
0,4.09,5.65,
0,4.09,5.65,
0,4.09,4.95,
0,4.09,4.95,
0,4.09,4.95,
0,3.37,4.95,
0,3.37,4.95,
0,3.37,4.45,
0,3.37,4.45,
0,3.37,4.45,
0,3.37,4.45,
0,3.37,4.45,
0,3.13,4.45,
0,50,0,
50,0,0,
50,0,0,
50,0,3.53,
50,0,3.53,
50,0,3.53,
50,0,3.53,
50,2.33,3.53,
50,2.33,5.14,
50,2.33,5.14,
50,8.26,9.2,
50,8.26,9.2,
50,10.9,11.76,
50,13.37,11.76,
50,13.37,13.62,
50,15.08,13.62,
50,16.55,15.53,
50,16.55,17.1,
50,18.03,18.46,
50,19.19,19.87,
50,20.32,21.14,
50,21.62,21.78,
50,22.64,22.58,
50,24.11,23.13,
50,24.94,23.98,
50,26.47,24.92,
50,26.99,25.55,
50,27.45,26.33,
50,28.2,27.33,
50,29.61,27.86,
50,30.02,28.12,
50,30.27,28.74,
50,30.97,29.86,
50,31.2,30.35,
50,32,31.22,
50,32.84,31.41,
50,33.26,31.44,
50,33.55,32.52,
50,33.73,32.89,
50,34.23,33.93,
50,35.27,33.58,
50,35.47,33.97,
50,35.57,34.36,
50,35.65,35.03,
50,36.04,35.33,
50,36.96,35.65,
50,37.18,35.84,
50,37.22,36.21,
50,37.09,36.81,
50,37.52,37.65,
50,38.2,37.11,
50,38.18,37.16,
50,38.32,37.97,
50,38.25,38.13,
50,38.72,39.06,
50,39.56,38.68,
50,39.51,38.63,
50,39.61,39.06,
50,39.83,39.33,
50,40.43,39.26,
50,40.45,39.14,
50,40.4,39.28,
50,40.17,39.73,
50,40.48,40.48,
50,41.12,39.96,
50,40.96,39.73,
50,40.69,40.35,
50,41.12,40.61,
50,41.58,40.58,
50,41.53,40.45,
50,41.39,41.09,
50,41.58,41.15,
50,42.09,41.92,
50,42.03,41.28,
50,41.97,41.2,
50,41.75,41.64,
50,42.12,42.34,
50,42.72,41.72,
50,42.55,41.42,
50,42.29,41.86,
50,42.69,42.06,
50,43.13,41.86,
50,42.93,41.64,
50,42.49,42.06,
50,42.87,42.26,
50,43.31,42.12,
50,43.07,42.17,
50,42.9,42,
50,42.93,42.49,
50,43.43,43.16,
50,43.34,42.6,
50,43.13,42.49,
50,43.28,42.96,
50,43.83,43.68,
50,43.71,43.01,
50,43.55,42.93,
50,43.52,43.31,
50,43.95,43.98,
50,43.74,43.19,
50,43.52,42.93,
50,43.28,43.34,
50,43.61,43.52,
50,44.2,43.4,
50,43.95,43.16,
50,43.58,43.83,
50,43.92,44.05,
50,44.39,43.83,
50,44.11,43.52,
50,43.65,44.05,
50,43.89,44.11,
50,44.45,43.92,
50,44.23,43.65,
50,43.92,44.29,
50,44.23,44.39,
50,44.58,44.29,
50,44.42,44.01,
50,43.92,44.58,
50,44.2,44.64,
50,44.67,44.39,
50,44.42,44.05,
50,43.98,44.67,
50,44.36,44.8,
50,44.87,44.64,
50,44.71,44.29,
50,44.11,44.9,
50,44.39,44.96,
50,44.87,44.71,
50,44.52,44.29,
50,44.26,44.96,
50,44.55,45.09,
50,45,44.96,
50,44.74,44.67,
50,44.23,45.16,
50,44.52,45.26,
50,45.06,45.03,
50,44.74,44.71,
50,44.39,45.32,
50,44.77,45.45,
50,45.22,45.29,
50,44.93,44.93,
50,44.39,45.39,
50,44.67,45.49,
50,45.26,45.39,
50,44.9,45.06,
50,44.61,45.62,
50,44.93,45.75,
50,45.39,45.45,
50,45.16,45.13,
50,44.64,45.72,
50,44.84,45.82,
50,45.42,45.69,
50,45.19,45.42,
50,44.74,45.96,
50,45.03,46.5,
50,45.45,45.85,
50,45.13,45.69,
50,44.74,46.06,
50,45.03,46.75,
50,45.59,45.92,
50,45.32,45.65,
50,44.8,46.19,
50,45.06,46.92,
50,45.52,46.09,
50,45.22,45.82,
50,44.87,46.26,
50,45.22,46.85,
50,45.65,46.13,
50,45.39,45.96,
50,44.9,46.36,
50,45.69,46.13,
50,45.55,45.79,
50,45.49,46.43,
50,45.42,46.5,
50,45.82,46.36,
50,45.62,45.99,
50,45.29,46.47,
50,45.39,46.61,
50,45.85,46.47,
50,45.62,46.13,
50,45.49,46.68,
50,45.49,46.71,
50,45.85,46.5,
50,45.65,46.36,
50,45.52,46.82,
50,45.55,47.49,
50,46.06,46.64,
50,45.79,46.3,
50,45.49,46.85,
50,45.59,47.6,
50,45.96,46.78,
50,45.79,46.5,
50,45.69,46.96,
50,45.59,47.67,
50,46.09,46.57,
50,45.79,47.06,
50,45.29,47.13,
50,45.62,46.92,
50,46.13,46.57,
50,45.85,47.13,
50,45.36,47.24,
50,45.62,46.96,
50,46.19,46.57,
50,45.92,47.21,
50,45.52,47.89,
50,45.72,47.06,
50,46.13,46.78,
50,45.89,47.31,
50,45.49,48.08,
50,45.82,47.17,
50,46.26,47.06,
50,46.02,47.46,
50,45.45,47.28,
50,45.72,46.99,
50,46.3,47.49,
50,45.99,47.56,
50,45.96,47.38,
50,46.36,47.03,
50,46.23,47.6,
50,45.96,47.64,
50,45.99,47.35,
50,46.5,47.21,
50,46.43,47.64,
50,46.06,48.3,
50,46.06,47.42,
50,46.47,47.17,
50,46.3,47.64,
50,46.09,48.34,
50,46.09,47.06,
50,46.47,47.6,
50,46.23,47.64,
50,45.72,47.42,
50,46.09,47.1,
50,46.57,47.53,
50,46.26,47.6,
50,45.79,47.49,
50,46.06,47.21,
50,46.64,47.64,
50,46.26,48.26,
50,45.82,47.49,
50,46.09,47.28,
50,46.68,47.67,
50,46.23,48.23,
50,45.92,47.46,
50,46.19,47.67,
50,46.68,47.71,
50,46.16,47.42,
50,46.23,47.06,
50,46.78,47.67,
50,46.57,47.78,
50,46.33,47.49,
50,46.26,47.13,
50,46.78,47.78,
50,46.57,48.45,
50,46.4,47.6,
50,46.33,47.28,
50,46.78,47.82,
50,46.54,48.49,
50,46.36,47.6,
50,46.4,47.71,
50,46.85,47.97,
50,46.54,47.64,
50,46.09,47.31,
50,46.36,47.82,
50,46.92,47.86,
50,46.61,47.67,
50,46.13,47.35,
50,46.47,47.89,
50,46.96,48.49,
50,46.57,47.71,
50,46.23,47.56,
50,46.96,47.97,
50,46.71,48.56,
50,46.54,47.78,
50,46.57,47.97,
50,47.1,48.11,
50,46.85,47.82,
50,46.57,47.38,
50,46.57,48,
50,47.06,48.15,
50,46.78,47.78,
50,46.61,47.53,
50,46.5,48.04,
50,47.06,48.79,
50,46.75,47.89,
50,46.36,47.56,
50,46.71,48.11,
50,47.1,47.93,
50,46.78,47.6,
50,46.71,48.11,
50,47.24,48.15,
50,46.85,48.11,
50,46.64,47.71,
50,46.71,48.19,
50,47.24,48.87,
50,46.96,48.08,
50,46.78,47.82,
50,46.68,48.23,
50,47.31,48.08,
50,46.96,47.75,
50,46.57,48.26,
50,46.78,48.26,
50,47.28,48.11,
50,46.96,47.89,
50,46.92,48.26,
50,47.35,48.87,
50,47.13,48.08,
50,46.82,48.26,
50,46.85,48.37,
50,47.38,48.15,
50,47.21,47.78,
50,46.61,48.34,
50,46.85,48.98,
50,47.46,48.15,
50,47.17,47.93,
50,46.68,48.37,
50,46.89,49.06,
50,47.35,47.78,
50,47.06,48.34,
50,47.03,48.45,
50,47.42,48.11,
50,47.17,47.71,
50,47.03,48.34,
50,46.99,49.06,
50,47.46,48.15,
50,47.1,47.82,
50,46.68,48.34,
50,46.96,48.15,
50,47.46,47.82,
50,47.17,48.23,
50,46.68,48.37,
50,46.92,48.19,
50,47.28,47.82,
50,47.17,48.34,
50,47.13,49.1,
50,47.49,48.26,
50,47.31,47.86,
50,47.1,48.37,
50,47.06,48.3,
50,47.46,47.89,
50,47.17,48.26,
50,46.78,48.37,
50,47.1,48.23,
50,47.42,47.97,
50,47.21,48.41,
50,47.06,49.14,
50,47.6,48.26,
50,47.38,48.34,
50,47.06,48.37,
50,47.1,48.15,
50,47.53,47.82,
50,47.31,48.3,
50,46.78,49.02,
50,47.06,48.15,
50,47.64,47.89,
50,47.38,48.3,
50,46.96,48.9,
50,47.17,47.71,
50,47.53,48.26,
50,47.35,48.37,
50,47.28,48.11,
50,47.71,47.71,
50,47.49,48.26,
50,47.28,48.98,
50,47.31,48.11,
50,47.67,47.82,
50,47.38,48.26,
50,46.96,48.04,
50,47.21,47.64,
50,47.71,48.34,
50,47.35,48.3,
50,47.35,48.08,
50,47.78,47.67,
50,47.6,48.23,
50,47.38,48.98,
50,47.35,48.04,
50,47.78,47.71,
50,47.49,48.19,
50,47.1,48.04,
50,47.35,47.71,
50,47.82,48.11,
50,47.53,48.23,
50,47.13,48.04,
50,47.93,47.71,
50,47.67,48.15,
50,47.75,48.83,
50,47.49,48,
50,47.97,47.75,
50,47.78,48.19,
50,47.24,48,
50,47.49,47.6,
50,48,48.15,
50,47.71,48.15,
50,47.24,47.93,
50,48.08,47.78,
50,47.97,48.19,
50,47.6,48.79,
50,47.64,48.04,
50,48.04,47.86,
50,47.89,48.3,
50,47.28,48.04,
50,47.56,47.64,
50,48.15,48.26,
50,47.86,48.37,
50,47.35,48.08,
50,47.67,47.82,
50,47.97,48.3,
50,47.89,48.98,
50,47.82,48.08,
50,48.3,48.34,
50,48.04,48.41,
50,47.49,48.11,
50,47.75,47.75,
50,48.11,48.37,
50,47.82,49.1,
50,47.46,48.23,
50,47.78,47.89,
50,48.11,48.45,
50,47.78,49.17,
50,47.86,47.97,
50,48.37,48.41,
50,48.15,48.52,
50,47.53,48.37,
50,47.78,48.04,
50,48.37,48.6,
50,47.97,49.33,
50,47.53,48.49,
50,48.37,48.15,
50,48.15,48.68,
50,47.97,48.52,
50,47.93,48.15,
50,48.41,48.64,
50,48.19,48.68,
50,47.6,48.56,
50,47.89,48.34,
50,48.49,48.87,
50,48.26,49.49,
50,47.67,48.68,
50,48.56,48.87,
50,48.3,48.9,
50,48.15,48.79,
50,48.11,48.45,
50,48.56,49.02,
50,48.15,49.64,
50,47.75,48.79,
50,48.04,48.52,
50,48.52,49.02,
50,48.15,48.83,
50,48.11,48.45,
50,48.41,48.98,
50,48.3,49.06,
50,48.04,48.83,
50,48,48.6,
50,48.45,49.1,
50,48.15,49.68,
50,47.75,48.52,
50,48.04,49.06,
50,48.56,49.06,
50,48.15,48.87,
50,48.08,48.49,
50,48.6,49.14,
50,48.34,49.76,
50,48.08,48.9,
50,48.08,48.56,
50,48.52,49.14,
50,48.23,48.98,
50,47.75,48.56,
50,48.04,49.1,
50,48.6,49.92,
50,48.19,48.94,
50,48.15,48.75,
50,48.6,49.21,
50,48.37,49.84,
50,48.19,48.68,
50,48.11,49.17,
50,48.68,49.21,
50,48.3,49.02,
50,47.78,48.71,
50,48.11,49.17,
50,48.52,49.84,
50,48.34,48.94,
50,48.3,49.1,
50,48.71,49.17,
50,48.49,48.98,
50,48.3,48.56,
50,48.23,49.14,
50,48.75,49.84,
50,48.23,48.98,
50,47.93,48.75,
50,48.19,49.25,
50,48.52,49.06,
50,48.37,48.64,
50,48.34,49.14,
50,48.75,49.21,
50,48.52,48.98,
50,47.97,48.71,
50,48.3,49.25,
50,48.75,49.92,
50,48.41,49.06,
50,48.04,49.25,
50,48.79,49.33,
50,48.56,49.06,
50,48.34,48.64,
50,48.41,49.17,
50,48.83,49.88,
50,48.41,49.02,
50,48.04,48.68,
50,48.41,49.14,
50,48.79,48.98,
50,48.37,48.6,
50,48.34,49.1,
50,48.9,49.17,
50,48.56,48.87,
50,48.34,48.52,
50,48.34,49.02,
50,48.83,49.76,
50,48.49,48.52,
50,48.04,49.02,
50,48.34,49.02,
50,48.68,48.87,
50,48.41,48.49,
50,48.49,49.06,
50,49.02,49.76,
50,48.75,48.9,
50,48.15,48.64,
50,48.45,49.14,
50,49.02,49.02,
50,48.6,48.64,
50,48.19,49.1,
50,49.02,49.17,
50,48.79,49.02,
50,48.45,48.68,
50,48.41,49.17,
50,49.02,49.92,
50,48.56,48.75,
50,48.19,49.49,
50,48.37,49.37,
50,48.98,49.17,
50,48.64,48.83,
50,48.49,49.41,
50,48.94,50.12,
50,48.79,49.21,
50,48.56,48.87,
50,48.52,49.41,
50,49.02,49.21,
50,48.6,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
