Target,Right Motor,Left Motor,Time (ms)
0,1.54,1.51,6.343
0,1.54,1.51,6.344
0,1.54,1.51,6.345
0,1.54,1.51,6.346
0,1.54,1.51,6.347
0,1.54,1.51,6.348
0,1.54,1.51,6.349
0,1.54,1.51,6.35
0,1.54,1.51,6.351
0,1.54,1.51,6.352
0,1.54,1.51,6.353
0,1.54,1.51,6.354
0,1.54,1.51,6.355
0,1.54,1.51,6.356
0,1.54,1.51,6.357
0,1.54,1.51,6.358
0,1.54,1.51,6.359
0,1.54,1.51,6.36
0,1.54,1.51,6.361
0,1.54,1.51,6.362
0,1.54,1.51,6.363
0,1.54,1.51,6.364
0,1.54,1.51,6.365
0,1.54,1.51,6.366
0,1.54,1.51,6.367
0,1.54,1.51,6.368
0,1.54,1.51,6.369
0,1.54,1.51,6.37
0,1.54,1.51,6.371
0,1.54,1.51,6.372
0,1.54,1.51,6.373
0,1.54,1.51,6.374
0,1.54,1.51,6.375
0,1.54,1.51,6.376
0,1.54,1.51,6.377
0,1.54,1.51,6.378
0,1.54,1.51,6.379
0,1.54,1.51,6.38
0,1.54,1.51,6.381
0,1.54,1.51,6.382
0,1.54,1.51,6.383
0,1.54,1.51,6.384
0,1.54,1.51,6.385
0,1.54,1.51,6.386
0,1.54,1.51,6.387
0,1.54,1.51,6.388
0,1.54,1.51,6.389
0,1.54,1.51,6.39
0,1.54,1.51,6.391
0,1.54,1.51,6.392
0,1.54,1.51,6.393
0,1.54,1.51,6.394
0,1.54,1.51,6.395
0,1.54,1.51,6.396
0,1.54,1.51,6.397
0,1.54,1.51,6.398
0,1.42,1.51,6.399
0,1.21,1.51,6.4
0,1.04,1.51,6.401
0,0.88,1.51,6.402
0,0.75,1.51,6.403
0,0.64,1.51,6.404
0,0.55,1.51,6.405
0,0.46,1.51,6.406
0,0.4,1.51,6.407
0,0.34,1.51,6.408
0,0.29,1.51,6.409
0,0.24,1.51,6.41
0,0.21,1.51,6.411
0,0.17,1.51,6.412
0,0.15,1.51,6.413
0,0.12,1.51,6.414
0,0.1,1.51,6.415
0,0.09,1.51,6.416
0,0.07,1.51,6.417
0,0.06,1.51,6.418
0,0.05,1.51,6.419
0,0.04,1.51,6.42
0,0.03,1.51,6.421
0,0.03,1.51,6.422
0,0.02,1.51,6.423
0,0.02,1.51,6.424
0,0.01,1.51,6.425
0,0.01,1.51,6.426
0,0.01,1.51,6.427
0,0,1.51,6.428
0,0,1.51,6.429
0,0,1.51,6.43
0,0,1.51,6.431
0,0,1.51,6.432
0,0,1.51,6.433
0,0,1.51,6.434
0,-0.01,1.51,6.435
0,-0.01,1.51,6.436
0,-0.01,1.51,6.437
0,-0.01,1.51,6.438
0,-0.01,1.51,6.439
0,-0.01,1.51,6.44
0,-0.01,1.51,6.441
0,-0.01,1.51,6.442
0,-0.01,1.51,6.443
0,-0.01,1.51,6.444
0,-0.01,1.51,6.445
0,-0.01,1.51,6.446
0,-0.01,1.51,6.447
0,-0.01,1.51,6.448
0,-0.01,1.51,6.449
0,-0.01,1.51,6.45
0,-0.01,1.51,6.451
0,-0.01,1.51,6.452
0,-0.01,1.51,6.453
0,-0.01,1.51,6.454
0,-0.01,1.51,6.455
0,-0.01,1.51,6.456
0,-0.01,1.51,6.457
0,-0.01,1.51,6.458
0,-0.01,1.51,6.459
0,-0.01,1.51,6.46
0,-0.01,1.51,6.461
0,-0.01,1.51,6.462
0,-0.01,1.51,6.463
0,-0.01,1.51,6.464
0,-0.01,1.51,6.465
0,-0.01,1.51,6.466
0,-0.01,1.51,6.467
0,-0.01,1.51,6.468
0,-0.01,1.51,6.469
0,-0.01,1.51,6.47
0,-0.01,1.51,6.471
0,-0.01,1.51,6.472
0,-0.01,1.51,6.473
0,-0.01,1.51,6.474
0,-0.01,1.51,6.475
0,-0.01,1.51,6.476
0,-0.01,1.51,6.477
0,-0.01,1.51,6.478
0,-0.01,1.51,6.479
0,-0.01,1.51,6.48
0,-0.01,1.51,6.481
0,-0.01,1.51,6.482
0,-0.01,1.51,6.483
0,-0.01,1.51,6.484
0,-0.01,1.51,6.485
0,-0.01,1.51,6.486
0,-0.01,1.51,6.487
0,-0.01,1.51,6.488
0,-0.01,1.51,6.489
0,-0.01,1.51,6.49
0,-0.01,1.51,6.491
0,-0.01,1.51,6.492
0,-0.01,1.51,6.493
0,-0.01,1.51,6.494
0,-0.01,1.51,6.495
0,-0.01,1.51,6.496
0,-0.01,1.51,6.497
0,-0.01,1.51,6.498
0,-0.01,1.51,6.499
0,-0.01,1.51,6.5
0,-0.01,1.51,6.501
0,-0.01,1.51,6.502
0,-0.01,1.51,6.503
0,-0.01,1.51,6.504
0,-0.01,1.51,6.505
0,-0.01,1.51,6.506
0,-0.01,1.51,6.507
0,-0.01,1.51,6.508
0,-0.01,1.51,6.509
0,-0.01,1.51,6.51
0,-0.01,1.51,6.511
0,-0.01,1.51,6.512
0,-0.01,1.51,6.513
0,-0.01,1.51,6.514
0,-0.01,1.51,6.515
0,-0.01,1.51,6.516
0,-0.01,1.51,6.517
0,-0.01,1.51,6.518
0,-0.01,1.51,6.519
0,-0.01,1.51,6.52
0,-0.01,1.51,6.521
0,-0.01,1.51,6.522
0,-0.01,1.51,6.523
0,-0.01,1.51,6.524
0,-0.01,1.51,6.525
0,-0.01,1.51,6.526
0,-0.01,1.51,6.527
0,-0.01,1.51,6.528
0,-0.01,1.51,6.529
0,-0.01,1.51,6.53
0,-0.01,1.51,6.531
0,-0.01,1.51,6.532
0,-0.01,1.51,6.533
0,-0.01,1.51,6.534
0,-0.01,1.51,6.535
0,-0.01,1.51,6.536
0,-0.01,1.51,6.537
0,-0.01,1.51,6.538
0,-0.01,1.51,6.539
0,-0.01,1.51,6.54
0,-0.01,1.51,6.541
0,-0.01,1.51,6.542
0,-0.01,1.51,6.543
0,-0.01,1.51,6.544
0,-0.01,1.51,6.545
0,-0.01,1.51,6.546
0,-0.01,1.51,6.547
0,-0.01,1.51,6.548
0,-0.01,1.51,6.549
0,-0.01,1.51,6.55
0,-0.01,1.51,6.551
0,-0.01,1.51,6.552
0,-0.01,1.51,6.553
0,-0.01,1.51,6.554
0,-0.01,1.51,6.555
0,-0.01,1.51,6.556
0,-0.01,1.51,6.557
0,-0.01,1.51,6.558
0,-0.01,1.51,6.559
0,-0.01,1.51,6.56
0,-0.01,1.51,6.561
0,-0.01,1.51,6.562
0,-0.01,1.51,6.563
0,-0.01,1.51,6.564
0,-0.01,1.51,6.565
0,-0.01,1.51,6.566
0,-0.01,1.51,6.567
0,-0.01,1.51,6.568
0,-0.01,1.51,6.569
0,-0.01,1.51,6.57
0,-0.01,1.51,6.571
0,-0.01,1.51,6.572
0,-0.01,1.51,6.573
0,-0.01,1.51,6.574
0,-0.01,1.51,6.575
0,-0.01,1.51,6.576
0,-0.01,1.51,6.577
0,-0.01,1.51,6.578
0,-0.01,1.51,6.579
0,-0.01,1.51,6.58
0,-0.01,1.51,6.581
0,-0.01,1.51,6.582
0,-0.01,1.51,6.583
0,-0.01,1.51,6.584
0,-0.01,1.51,6.585
0,-0.01,1.51,6.586
0,-0.01,1.51,6.587
0,-0.01,1.51,6.588
0,-0.01,1.51,6.589
0,-0.01,1.51,6.59
0,-0.01,1.51,6.591
0,-0.01,1.51,6.592
0,-0.01,1.51,6.593
0,-0.01,1.51,6.594
0,-0.01,1.51,6.595
0,-0.01,1.51,6.596
0,-0.01,1.51,6.597
0,-0.01,1.51,6.598
0,-0.01,1.51,6.599
0,-0.01,1.51,6.6
0,-0.01,1.51,6.601
0,-0.01,1.51,6.602
0,-0.01,1.51,6.603
0,-0.01,1.51,6.604
0,-0.01,1.51,6.605
0,-0.01,1.51,6.606
0,-0.01,1.51,6.607
0,-0.01,1.51,6.608
0,-0.01,1.51,6.609
0,-0.01,1.51,6.61
0,-0.01,1.51,6.611
0,-0.01,1.51,6.612
0,-0.01,1.51,6.613
0,-0.01,1.51,6.614
0,-0.01,1.51,6.615
0,-0.01,1.51,6.616
0,-0.01,1.51,6.617
0,-0.01,1.51,6.618
0,-0.01,1.51,6.619
0,-0.01,1.51,6.62
0,-0.01,1.51,6.621
0,-0.01,1.51,6.622
0,-0.01,1.51,6.623
0,-0.01,1.51,6.624
0,-0.01,1.51,6.625
0,-0.01,1.51,6.626
0,-0.01,1.51,6.627
0,-0.01,1.51,6.628
0,-0.01,1.51,6.629
0,-0.01,1.51,6.63
0,-0.01,1.51,6.631
0,-0.01,1.51,6.632
0,-0.01,1.51,6.633
0,-0.01,1.51,6.634
0,-0.01,1.51,6.635
0,-0.01,1.51,6.636
0,-0.01,1.51,6.637
0,-0.01,1.51,6.638
0,-0.01,1.51,6.639
0,-0.01,1.51,6.64
0,-0.01,1.51,6.641
0,-0.01,1.51,6.642
0,-0.01,1.51,6.643
0,-0.01,1.51,6.644
0,-0.01,1.51,6.645
0,-0.01,1.51,6.646
0,-0.01,1.51,6.647
0,-0.01,1.51,6.648
0,-0.01,1.51,6.649
0,-0.01,1.51,6.65
0,-0.01,1.51,6.651
0,-0.01,1.51,6.652
0,-0.01,1.51,6.653
0,-0.01,1.51,6.654
0,-0.01,1.51,6.655
0,-0.01,1.51,6.656
0,-0.01,1.51,6.657
0,-0.01,1.51,6.658
0,-0.01,1.51,6.659
0,-0.01,1.51,6.66
0,-0.01,1.51,6.661
0,-0.01,1.51,6.662
0,-0.01,1.51,6.663
0,-0.01,1.51,6.664
0,-0.01,1.51,6.665
0,-0.01,1.51,6.666
0,-0.01,1.51,6.667
0,-0.01,1.51,6.668
0,-0.01,1.51,6.669
0,-0.01,1.51,6.67
0,-0.01,1.51,6.671
0,-0.01,1.51,6.672
0,-0.01,1.51,6.673
0,-0.01,1.51,6.674
0,-0.01,1.51,6.675
0,-0.01,1.51,6.676
0,-0.01,1.51,6.677
0,-0.01,1.51,6.678
0,-0.01,1.51,6.679
0,-0.01,1.51,6.68
0,-0.01,1.51,6.681
0,-0.01,1.51,6.682
0,-0.01,1.51,6.683
0,-0.01,1.51,6.684
0,-0.01,1.51,6.685
0,-0.01,1.51,6.686
0,-0.01,1.51,6.687
0,-0.01,1.51,6.688
0,-0.01,1.51,6.689
0,-0.01,1.51,6.69
0,-0.01,1.51,6.691
0,-0.01,1.51,6.692
0,-0.01,1.51,6.693
0,-0.01,1.51,6.694
0,-0.01,1.51,6.695
0,-0.01,1.51,6.696
0,-0.01,1.51,6.697
0,-0.01,1.51,6.698
0,-0.01,1.51,6.699
0,-0.01,1.51,6.7
0,-0.01,1.51,6.701
0,-0.01,1.51,6.702
0,-0.01,1.51,6.703
0,-0.01,1.51,6.704
0,-0.01,1.51,6.705
0,-0.01,1.51,6.706
0,-0.01,1.51,6.707
0,-0.01,1.51,6.708
0,-0.01,1.51,6.709
0,-0.01,1.51,6.71
0,-0.01,1.51,6.711
0,-0.01,1.51,6.712
0,-0.01,1.51,6.713
0,-0.01,1.51,6.714
0,-0.01,1.51,6.715
0,-0.01,1.51,6.716
0,-0.01,1.51,6.717
0,-0.01,1.51,6.718
0,-0.01,1.51,6.719
0,-0.01,1.51,6.72
0,-0.01,1.51,6.721
0,-0.01,1.51,6.722
0,-0.01,1.51,6.723
0,-0.01,1.51,6.724
0,-0.01,1.51,6.725
0,-0.01,1.51,6.726
0,-0.01,1.51,6.727
0,-0.01,1.51,6.728
0,-0.01,1.51,6.729
0,-0.01,1.51,6.73
0,-0.01,1.51,6.731
0,-0.01,1.51,6.732
0,-0.01,1.51,6.733
0,-0.01,1.51,6.734
0,-0.01,1.51,6.735
0,-0.01,1.51,6.736
0,-0.01,1.51,6.737
0,-0.01,1.51,6.738
0,-0.01,1.51,6.739
0,-0.01,1.51,6.74
0,-0.01,1.51,6.741
0,-0.01,1.51,6.742
0,-0.01,1.51,6.743
0,-0.01,1.51,6.744
0,-0.01,1.51,6.745
0,-0.01,1.51,6.746
0,-0.01,1.51,6.747
0,-0.01,1.51,6.748
0,-0.01,1.51,6.749
0,-0.01,1.51,6.75
0,-0.01,1.51,6.751
0,-0.01,1.51,6.752
0,-0.01,1.51,6.753
0,-0.01,1.51,6.754
0,-0.01,1.51,6.755
0,-0.01,1.51,6.756
0,-0.01,1.51,6.757
0,-0.01,1.51,6.758
0,-0.01,1.51,6.759
0,-0.01,1.51,6.76
0,-0.01,1.51,6.761
0,-0.01,1.51,6.762
0,-0.01,1.51,6.763
0,-0.01,1.51,6.764
0,-0.01,1.51,6.765
0,-0.01,1.51,6.766
0,-0.01,1.51,6.767
0,-0.01,1.51,6.768
0,-0.01,1.51,6.769
0,-0.01,1.51,6.77
0,-0.01,1.51,6.771
0,-0.01,1.51,6.772
0,-0.01,1.51,6.773
0,-0.01,1.51,6.774
0,-0.01,1.51,6.775
0,-0.01,1.51,6.776
0,-0.01,1.51,6.777
0,-0.01,1.51,6.778
0,-0.01,1.51,6.779
0,-0.01,1.51,6.78
0,-0.01,1.51,6.781
0,-0.01,1.51,6.782
0,-0.01,1.51,6.783
0,-0.01,1.51,6.784
0,-0.01,1.51,6.785
0,-0.01,1.51,6.786
0,-0.01,1.51,6.787
0,-0.01,1.51,6.788
0,-0.01,1.51,6.789
0,-0.01,1.51,6.79
0,-0.01,1.51,6.791
0,-0.01,1.51,6.792
0,-0.01,1.51,6.793
0,-0.01,1.51,6.794
0,-0.01,1.51,6.795
0,-0.01,1.51,6.796
0,-0.01,1.51,6.797
0,-0.01,1.51,6.798
0,-0.01,1.51,6.799
0,-0.01,1.51,6.8
0,-0.01,1.51,6.801
0,-0.01,1.51,6.802
0,-0.01,1.51,6.803
0,-0.01,1.51,6.804
0,-0.01,1.51,6.805
0,-0.01,1.51,6.806
0,-0.01,1.51,6.807
0,-0.01,1.51,6.808
0,-0.01,1.51,6.809
0,-0.01,1.51,6.81
0,-0.01,1.51,6.811
0,-0.01,1.51,6.812
0,-0.01,1.51,6.813
0,-0.01,1.51,6.814
0,-0.01,1.51,6.815
0,-0.01,1.51,6.816
0,-0.01,1.51,6.817
0,-0.01,1.51,6.818
0,-0.01,1.51,6.819
0,-0.01,1.51,6.82
0,-0.01,1.51,6.821
0,-0.01,1.51,6.822
0,-0.01,1.51,6.823
0,-0.01,1.51,6.824
0,-0.01,1.51,6.825
0,-0.01,1.51,6.826
0,-0.01,1.51,6.827
0,-0.01,1.51,6.828
0,-0.01,1.51,6.829
0,-0.01,1.51,6.83
0,-0.01,1.51,6.831
0,-0.01,1.51,6.832
0,-0.01,1.51,6.833
0,-0.01,1.51,6.834
0,-0.01,1.51,6.835
0,-0.01,1.51,6.836
0,-0.01,1.51,6.837
0,-0.01,1.51,6.838
0,-0.01,1.51,6.839
0,-0.01,1.51,6.84
0,-0.01,1.51,6.841
0,-0.01,1.51,6.842
0,-0.01,1.51,6.843
0,-0.01,1.51,6.844
0,-0.01,1.51,6.845
0,-0.01,1.51,6.846
0,-0.01,1.51,6.847
0,-0.01,1.51,6.848
0,-0.01,1.51,6.849
0,-0.01,1.51,6.85
0,-0.01,1.51,6.851
0,-0.01,1.51,6.852
0,-0.01,1.51,6.853
0,-0.01,1.51,6.854
0,-0.01,1.51,6.855
0,-0.01,1.51,6.856
0,-0.01,1.51,6.857
0,-0.01,1.51,6.858
0,-0.01,1.51,6.859
0,-0.01,1.51,6.86
0,-0.01,1.51,6.861
0,-0.01,1.51,6.862
0,-0.01,1.51,6.863
0,-0.01,1.51,6.864
0,-0.01,1.51,6.865
0,-0.01,1.51,6.866
0,-0.01,1.51,6.867
0,-0.01,1.51,6.868
0,-0.01,1.51,6.869
0,-0.01,1.51,6.87
0,-0.01,1.51,6.871
0,-0.01,1.51,6.872
0,-0.01,1.51,6.873
0,-0.01,1.51,6.874
0,-0.01,1.51,6.875
0,-0.01,1.51,6.876
0,-0.01,1.51,6.877
0,-0.01,1.51,6.878
0,-0.01,1.51,6.879
0,-0.01,1.51,6.88
0,-0.01,1.51,6.881
0,-0.01,1.51,6.882
0,-0.01,1.51,6.883
0,-0.01,1.51,6.884
0,-0.01,1.51,6.885
0,-0.01,1.51,6.886
0,-0.01,1.51,6.887
0,-0.01,1.51,6.888
0,-0.01,1.51,6.889
0,-0.01,1.51,6.89
0,-0.01,1.51,6.891
0,-0.01,1.51,6.892
0,-0.01,1.51,6.893
0,-0.01,1.51,6.894
0,-0.01,1.51,6.895
0,-0.01,1.51,6.896
0,-0.01,1.51,6.897
0,-0.01,1.51,6.898
0,-0.01,1.51,6.899
0,-0.01,1.51,6.9
0,-0.01,1.51,6.901
0,-0.01,1.51,6.902
0,-0.01,1.51,6.903
0,-0.01,1.51,6.904
0,-0.01,1.51,6.905
0,-0.01,1.51,6.906
0,-0.01,1.51,6.907
0,-0.01,1.51,6.908
0,-0.01,1.51,6.909
0,-0.01,1.51,6.91
0,-0.01,1.51,6.911
0,-0.01,1.51,6.912
0,-0.01,1.51,6.913
0,-0.01,1.51,6.914
0,-0.01,1.51,6.915
0,-0.01,1.51,6.916
0,-0.01,1.51,6.917
0,-0.01,1.51,6.918
0,-0.01,1.51,6.919
0,-0.01,1.51,6.92
0,-0.01,1.51,6.921
0,-0.01,1.51,6.922
0,-0.01,1.51,6.923
0,-0.01,1.51,6.924
0,-0.01,1.51,6.925
0,-0.01,1.51,6.926
0,-0.01,1.51,6.927
0,-0.01,1.51,6.928
0,-0.01,1.51,6.929
0,-0.01,1.51,6.93
0,-0.01,1.51,6.931
0,-0.01,1.51,6.932
0,-0.01,1.51,6.933
0,-0.01,1.51,6.934
0,-0.01,1.51,6.935
0,-0.01,1.51,6.936
0,-0.01,1.51,6.937
0,-0.01,1.51,6.938
0,-0.01,1.51,6.939
0,-0.01,1.51,6.94
0,-0.01,1.51,6.941
0,-0.01,1.51,6.942
0,-0.01,1.51,6.943
0,-0.01,1.51,6.944
0,-0.01,1.51,6.945
0,-0.01,1.51,6.946
0,-0.01,1.51,6.947
0,-0.01,1.51,6.948
50,-0.01,1.51,6.949
50,-0.01,1.51,6.95
50,-0.01,1.51,6.951
50,-0.01,1.51,6.952
50,-0.01,1.51,6.953
50,-0.01,1.51,6.954
50,-0.01,1.51,6.955
50,-0.01,1.51,6.956
50,-0.01,1.51,6.957
50,-0.01,1.51,6.958
50,-0.01,1.51,6.959
50,-0.01,1.51,6.96
50,-0.01,1.51,6.961
50,-0.01,1.51,6.962
50,-0.01,1.51,6.963
50,-0.01,1.51,6.964
50,-0.01,1.51,6.965
50,-0.01,1.51,6.966
50,-0.01,1.51,6.967
50,-0.01,1.51,6.968
50,-0.01,1.51,6.969
50,-0.01,1.51,6.97
50,-0.01,1.51,6.971
50,-0.01,1.51,6.972
50,-0.01,1.51,6.973
50,-0.01,1.51,6.974
50,-0.01,1.51,6.975
50,-0.01,1.51,6.976
50,-0.01,1.51,6.977
50,-0.01,1.51,6.978
50,-0.01,1.51,6.979
50,-0.01,1.51,6.98
50,-0.01,1.51,6.981
50,-0.01,1.51,6.982
50,-0.01,1.51,6.983
50,-0.01,1.51,6.984
50,-0.01,1.51,6.985
50,-0.01,1.51,6.986
50,-0.01,1.51,6.987
50,-0.01,1.51,6.988
50,-0.01,1.51,6.989
50,-0.01,1.51,6.99
50,-0.01,1.51,6.991
50,-0.01,1.51,6.992
50,-0.01,1.51,6.993
50,-0.01,1.51,6.994
50,-0.01,1.51,6.995
50,-0.01,1.51,6.996
50,-0.01,1.51,6.997
50,-0.01,1.51,6.998
50,-0.01,1.51,6.999
50,-0.01,1.51,7
50,-0.01,1.51,7.001
50,-0.01,1.51,7.002
50,-0.01,1.51,7.003
50,-0.01,1.51,7.004
50,-0.01,1.51,7.005
50,-0.01,1.51,7.006
50,-0.01,1.51,7.007
50,-0.01,1.51,7.008
50,-0.01,1.51,7.009
50,-0.01,1.51,7.01
50,-0.01,1.51,7.011
50,-0.01,1.51,7.012
50,-0.01,1.51,7.013
50,-0.01,1.51,7.014
50,-0.01,1.51,7.015
50,-0.01,1.51,7.016
50,-0.01,1.51,7.017
50,-0.01,1.51,7.018
50,-0.01,1.51,7.019
50,-0.01,1.51,7.02
50,-0.01,1.51,7.021
50,-0.01,1.51,7.022
50,-0.01,1.51,7.023
50,-0.01,1.51,7.024
50,-0.01,1.51,7.025
50,-0.01,1.51,7.026
50,-0.01,1.51,7.027
50,-0.01,1.51,7.028
50,-0.01,1.51,7.029
50,-0.01,1.51,7.03
50,-0.01,1.51,7.031
50,-0.01,1.51,7.032
50,-0.01,1.51,7.033
50,-0.01,1.51,7.034
50,-0.01,1.51,7.035
50,-0.01,1.51,7.036
50,-0.01,1.51,7.037
50,-0.01,1.51,7.038
50,-0.01,1.51,7.039
50,-0.01,1.51,7.04
50,-0.01,1.51,7.041
50,-0.01,1.51,7.042
50,-0.01,1.51,7.043
50,-0.01,1.51,7.044
50,-0.01,1.51,7.045
50,-0.01,1.51,7.046
50,-0.01,1.51,7.047
50,-0.01,1.51,7.048
50,-0.01,1.51,7.049
50,-0.01,1.51,7.05
50,-0.01,1.51,7.051
50,-0.01,1.51,7.052
50,-0.01,1.51,7.053
50,-0.01,1.51,7.054
50,-0.01,1.51,7.055
50,-0.01,1.51,7.056
50,-0.01,1.51,7.057
50,-0.01,1.51,7.058
50,-0.01,1.51,7.059
50,-0.01,1.51,7.06
50,-0.01,1.51,7.061
50,-0.01,1.51,7.062
50,-0.01,1.51,7.063
50,-0.01,1.51,7.064
50,-0.01,1.51,7.065
50,-0.01,1.51,7.066
50,-0.01,1.51,7.067
50,-0.01,1.51,7.068
50,-0.01,1.51,7.069
50,-0.01,1.51,7.07
50,-0.01,1.51,7.071
50,-0.01,1.51,7.072
50,-0.01,1.51,7.073
50,-0.01,1.51,7.074
50,-0.01,1.51,7.075
50,-0.01,1.51,7.076
50,-0.01,1.51,7.077
50,-0.01,1.51,7.078
50,-0.01,1.51,7.079
50,-0.01,1.51,7.08
50,-0.01,1.51,7.081
50,-0.01,1.51,7.082
50,-0.01,1.51,7.083
50,-0.01,1.51,7.084
50,-0.01,1.51,7.085
50,-0.01,1.51,7.086
50,-0.01,1.51,7.087
50,-0.01,1.51,7.088
50,-0.01,1.51,7.089
50,-0.01,1.51,7.09
50,-0.01,1.51,7.091
50,-0.01,1.51,7.092
50,-0.01,1.51,7.093
50,-0.01,1.51,7.094
50,-0.01,1.51,7.095
50,-0.01,1.51,7.096
50,-0.01,1.51,7.097
50,-0.01,1.51,7.098
50,-0.01,1.51,7.099
50,-0.01,1.51,7.1
50,-0.01,1.51,7.101
50,-0.01,1.51,7.102
50,-0.01,1.51,7.103
50,-0.01,1.51,7.104
50,-0.01,1.51,7.105
50,-0.01,1.51,7.106
50,-0.01,1.51,7.107
50,-0.01,1.51,7.108
50,-0.01,1.51,7.109
50,-0.01,1.51,7.11
50,-0.01,1.51,7.111
50,-0.01,1.51,7.112
50,-0.01,1.51,7.113
50,-0.01,1.51,7.114
50,-0.01,1.51,7.115
50,-0.01,1.51,7.116
50,-0.01,1.51,7.117
50,-0.01,1.51,7.118
50,-0.01,1.51,7.119
50,-0.01,1.51,7.12
50,-0.01,1.51,7.121
50,-0.01,1.51,7.122
50,-0.01,1.51,7.123
50,-0.01,1.51,7.124
50,-0.01,1.51,7.125
50,-0.01,1.51,7.126
50,-0.01,1.51,7.127
50,-0.01,1.51,7.128
50,-0.01,1.51,7.129
50,-0.01,1.51,7.13
50,-0.01,1.51,7.131
50,-0.01,1.51,7.132
50,-0.01,1.51,7.133
50,-0.01,1.51,7.134
50,-0.01,1.51,7.135
50,-0.01,1.51,7.136
50,-0.01,1.51,7.137
50,-0.01,1.51,7.138
50,-0.01,1.51,7.139
50,-0.01,1.51,7.14
50,-0.01,1.51,7.141
50,-0.01,1.51,7.142
50,-0.01,1.51,7.143
50,-0.01,1.51,7.144
50,-0.01,1.51,7.145
50,-0.01,1.51,7.146
50,-0.01,1.51,7.147
50,-0.01,1.51,7.148
50,-0.01,1.51,7.149
50,-0.01,1.51,7.15
50,-0.01,1.51,7.151
50,-0.01,1.51,7.152
50,-0.01,1.51,7.153
50,-0.01,1.51,7.154
50,-0.01,1.51,7.155
50,-0.01,1.51,7.156
50,-0.01,1.51,7.157
50,-0.01,1.51,7.158
50,-0.01,1.51,7.159
50,-0.01,1.51,7.16
50,-0.01,1.51,7.161
50,-0.01,1.51,7.162
50,-0.01,1.51,7.163
50,-0.01,1.51,7.164
50,-0.01,1.51,7.165
50,-0.01,1.51,7.166
50,-0.01,1.51,7.167
50,-0.01,1.51,7.168
50,-0.01,1.51,7.169
50,-0.01,1.51,7.17
50,-0.01,1.51,7.171
50,-0.01,1.51,7.172
50,-0.01,1.51,7.173
50,-0.01,1.51,7.174
50,-0.01,1.51,7.175
50,-0.01,1.51,7.176
50,-0.01,1.51,7.177
50,-0.01,1.51,7.178
50,-0.01,1.51,7.179
50,-0.01,1.51,7.18
50,-0.01,1.51,7.181
50,-0.01,1.51,7.182
50,-0.01,1.51,7.183
50,-0.01,1.51,7.184
50,-0.01,1.51,7.185
50,-0.01,1.51,7.186
50,-0.01,1.51,7.187
50,-0.01,1.51,7.188
50,-0.01,1.51,7.189
50,-0.01,1.51,7.19
50,-0.01,1.51,7.191
50,-0.01,1.51,7.192
50,-0.01,1.51,7.193
50,-0.01,1.51,7.194
50,-0.01,1.51,7.195
50,-0.01,1.51,7.196
50,-0.01,1.51,7.197
50,-0.01,1.51,7.198
50,-0.01,1.51,7.199
50,-0.01,1.51,7.2
50,-0.01,1.51,7.201
50,-0.01,1.51,7.202
50,-0.01,1.51,7.203
50,-0.01,1.51,7.204
50,-0.01,1.51,7.205
50,-0.01,1.51,7.206
50,-0.01,1.51,7.207
50,-0.01,1.51,7.208
50,-0.01,1.51,7.209
50,-0.01,1.51,7.21
50,-0.01,1.51,7.211
50,-0.01,1.51,7.212
50,-0.01,1.51,7.213
50,-0.01,1.51,7.214
50,-0.01,1.51,7.215
50,-0.01,1.51,7.216
50,-0.01,1.51,7.217
50,-0.01,1.51,7.218
50,-0.01,1.51,7.219
50,-0.01,1.51,7.22
50,-0.01,1.51,7.221
50,-0.01,1.51,7.222
50,-0.01,1.51,7.223
50,-0.01,1.51,7.224
50,-0.01,1.51,7.225
50,-0.01,1.51,7.226
50,-0.01,1.51,7.227
50,-0.01,1.51,7.228
50,-0.01,1.51,7.229
50,-0.01,1.51,7.23
50,-0.01,1.51,7.231
50,-0.01,1.51,7.232
50,-0.01,1.51,7.233
50,-0.01,1.51,7.234
50,-0.01,1.51,7.235
50,-0.01,1.51,7.236
50,-0.01,1.51,7.237
50,-0.01,1.51,7.238
50,-0.01,1.51,7.239
50,-0.01,1.51,7.24
50,-0.01,1.51,7.241
50,-0.01,1.51,7.242
50,-0.01,1.51,7.243
50,-0.01,1.51,7.244
50,-0.01,1.51,7.245
50,-0.01,1.51,7.246
50,-0.01,1.51,7.247
50,-0.01,1.51,7.248
50,-0.01,1.51,7.249
50,-0.01,1.51,7.25
50,-0.01,1.51,7.251
50,-0.01,1.51,7.252
50,-0.01,1.51,7.253
50,-0.01,1.51,7.254
50,-0.01,1.51,7.255
50,-0.01,1.51,7.256
50,-0.01,1.51,7.257
50,-0.01,1.51,7.258
50,-0.01,1.51,7.259
50,-0.01,1.51,7.26
50,-0.01,1.51,7.261
50,-0.01,1.51,7.262
50,-0.01,1.51,7.263
50,-0.01,1.51,7.264
50,-0.01,1.51,7.265
50,-0.01,1.51,7.266
50,-0.01,1.51,7.267
50,-0.01,1.51,7.268
50,-0.01,1.51,7.269
50,-0.01,1.51,7.27
50,-0.01,1.51,7.271
50,-0.01,1.51,7.272
50,-0.01,1.51,7.273
50,-0.01,1.51,7.274
50,-0.01,1.51,7.275
50,-0.01,1.51,7.276
50,-0.01,1.51,7.277
50,-0.01,1.51,7.278
50,-0.01,1.51,7.279
50,-0.01,1.51,7.28
50,-0.01,1.51,7.281
